InvoiceNo,InvoiceDate,InvoiceSum
543589,2011-02-10,106.000
543590,2011-02-10,10.940
543591,2011-02-10,44.040
543592,2011-02-10,43.200
543593,2011-02-10,164.100
543594,2011-02-10,181.800
543596,2011-02-10,29.900
543597,2011-02-10,17.400
543598,2011-02-10,26.880
543600,2011-02-10,29.100
543601,2011-02-10,17.000
543602,2011-02-10,42.900
543604,2011-02-10,45.900
543610,2011-02-10,15.900
543618,2011-02-10,15.300
543619,2011-02-10,69.600
543626,2011-02-10,131.850
543629,2011-02-10,66.030
543630,2011-02-10,27.500
543631,2011-02-10,61.740
543639,2011-02-10,6.800
543641,2011-02-10,9.550
543642,2011-02-10,36.200
543646,2011-02-10,10.000
543647,2011-02-10,3.750
543648,2011-02-11,19.800
543650,2011-02-11,91.800
543651,2011-02-11,17.400
543652,2011-02-11,40.000
543653,2011-02-11,40.400
543657,2011-02-11,12.600
543660,2011-02-11,124.490
543664,2011-02-11,16.500
543668,2011-02-11,4.950
543674,2011-02-11,283.200
543688,2011-02-11,290.000
543713,2011-02-11,246.050
543731,2011-02-11,39.900
543732,2011-02-11,74.520
543734,2011-02-11,25.200
543735,2011-02-11,132.360
543736,2011-02-11,25.500
543740,2011-02-11,31.300
543746,2011-02-11,75.300
543747,2011-02-11,29.700
543754,2011-02-11,193.050
543759,2011-02-11,45.000
543770,2011-02-11,36.700
543774,2011-02-11,10.000
543777,2011-02-11,33.430
543798,2011-02-13,3.300
543799,2011-02-13,13.520
543800,2011-02-13,166.780
543801,2011-02-13,94.400
543802,2011-02-13,42.900
543803,2011-02-13,27.450
543804,2011-02-13,48.000
543805,2011-02-13,19.120
543806,2011-02-13,41.350
543807,2011-02-13,11.250
543808,2011-02-13,20.500
543809,2011-02-13,11.900
543810,2011-02-13,16.650
543812,2011-02-13,20.540
543814,2011-02-13,87.000
543815,2011-02-13,24.030
543816,2011-02-13,26.650
543820,2011-02-13,27.200
543821,2011-02-14,37.200
543823,2011-02-14,254.880
543824,2011-02-14,15.000
543825,2011-02-14,175.600
543826,2011-02-14,111.060
543829,2011-02-14,727.200
543832,2011-02-14,33.000
543836,2011-02-14,62.700
543901,2011-02-14,15.900
543907,2011-02-14,12.900
543909,2011-02-14,124.720
543910,2011-02-14,24.950
543913,2011-02-14,17.550
543914,2011-02-14,57.300
543915,2011-02-14,45.120
543916,2011-02-14,19.500
543919,2011-02-14,40.800
543921,2011-02-14,58.200
543924,2011-02-14,7.530
543934,2011-02-14,16.500
543973,2011-02-14,34.380
543975,2011-02-14,20.400
543976,2011-02-14,788.400
543977,2011-02-14,130.260
543978,2011-02-14,81.280
543979,2011-02-14,19.100
543981,2011-02-15,55.200
543982,2011-02-15,21.000
543983,2011-02-15,200.400
543984,2011-02-15,101.600
543985,2011-02-15,83.530
543987,2011-02-15,53.700
543990,2011-02-15,35.460
543993,2011-02-15,54.000
543995,2011-02-15,346.800
543996,2011-02-15,12.600
543997,2011-02-15,6.290
543998,2011-02-15,126.600
544035,2011-02-15,61.900
544037,2011-02-15,84.600
544039,2011-02-15,67.500
544040,2011-02-15,9.200
544042,2011-02-15,16.500
544044,2011-02-15,22.200
544045,2011-02-15,40.500
544051,2011-02-15,15.000
544055,2011-02-15,56.360
544056,2011-02-15,15.600
544058,2011-02-15,45.100
544059,2011-02-15,35.840
544060,2011-02-15,6.600
544062,2011-02-15,234.080
544064,2011-02-15,24.850
544066,2011-02-15,19.800
544067,2011-02-15,81.990
544068,2011-02-15,5.490
544070,2011-02-15,88.400
544071,2011-02-15,70.200
544077,2011-02-15,45.900
544081,2011-02-15,4.250
544083,2011-02-15,15.000
544087,2011-02-15,46.850
544089,2011-02-15,197.400
544090,2011-02-16,19.800
544091,2011-02-16,30.000
544092,2011-02-16,12.500
544094,2011-02-16,43.000
544095,2011-02-16,29.700
544098,2011-02-16,156.060
544100,2011-02-16,30.020
544101,2011-02-16,30.200
544102,2011-02-16,57.600
544103,2011-02-16,4.450
544104,2011-02-16,81.600
544105,2011-02-16,130.100
544106,2011-02-16,160.100
544109,2011-02-16,23.700
544110,2011-02-16,6.320
544112,2011-02-16,14.050
544147,2011-02-16,1.700
544150,2011-02-16,12.750
544151,2011-02-16,7.500
544153,2011-02-16,21.400
544159,2011-02-16,17.000
544160,2011-02-16,122.420
544161,2011-02-16,36.000
544162,2011-02-16,28.750
544165,2011-02-16,32.700
544167,2011-02-16,53.100
544168,2011-02-16,244.800
544169,2011-02-16,17.850
544177,2011-02-16,62.840
544179,2011-02-16,44.700
544180,2011-02-16,138.240
544181,2011-02-16,64.800
544182,2011-02-16,67.300
544186,2011-02-16,182.570
544190,2011-02-16,10.080
544191,2011-02-16,111.660
544192,2011-02-16,17.700
544194,2011-02-17,120.000
544195,2011-02-17,30.900
544197,2011-02-17,68.000
544199,2011-02-17,25.200
544201,2011-02-17,103.560
544202,2011-02-17,56.380
544204,2011-02-17,17.350
544205,2011-02-17,28.900
544206,2011-02-17,69.250
544207,2011-02-17,72.550
544208,2011-02-17,162.220
544211,2011-02-17,30.000
544214,2011-02-17,281.600
544271,2011-02-17,107.480
544277,2011-02-17,25.900
544278,2011-02-17,165.960
544280,2011-02-17,28.520
544282,2011-02-17,85.200
544283,2011-02-17,233.560
544286,2011-02-17,109.750
544292,2011-02-17,33.350
544293,2011-02-17,28.950
544294,2011-02-17,92.180
544295,2011-02-17,75.600
544296,2011-02-17,37.440
544298,2011-02-17,79.560
544299,2011-02-17,49.600
544301,2011-02-17,9.250
544303,2011-02-17,11.300
544304,2011-02-17,27.190
544305,2011-02-17,7.950
544306,2011-02-17,14.850
544307,2011-02-17,20.160
544308,2011-02-17,88.800
544309,2011-02-17,10.080
544311,2011-02-17,14.270
544312,2011-02-17,3.300
544313,2011-02-17,27.750
544314,2011-02-17,40.080
544315,2011-02-17,2.900
544316,2011-02-17,106.880
544317,2011-02-17,35.400
544319,2011-02-17,5.040
544323,2011-02-17,102.440
544326,2011-02-17,3.750
544330,2011-02-17,16.690
544332,2011-02-17,20.400
544335,2011-02-17,19.950
544336,2011-02-17,23.850
544337,2011-02-18,28.200
544338,2011-02-18,17.700
544339,2011-02-18,84.600
544341,2011-02-18,34.910
544349,2011-02-18,10.080
544351,2011-02-18,330.000
544352,2011-02-18,45.480
544353,2011-02-18,111.600
544356,2011-02-18,48.300
544368,2011-02-18,34.250
544391,2011-02-18,22.680
544392,2011-02-18,870.850
544393,2011-02-18,76.300
544394,2011-02-18,93.500
544395,2011-02-18,163.050
544398,2011-02-18,57.550
544405,2011-02-18,7.950
544406,2011-02-18,75.230
544408,2011-02-18,16.500
544409,2011-02-18,91.200
544411,2011-02-18,85.200
544412,2011-02-18,54.750
544426,2011-02-18,34.000
544434,2011-02-18,214.060
544440,2011-02-20,606.960
544444,2011-02-20,151.200
544445,2011-02-20,71.650
544446,2011-02-20,42.000
544447,2011-02-20,6.750
544448,2011-02-20,5.440
544449,2011-02-20,14.200
544450,2011-02-20,198.150
544453,2011-02-20,18.750
544454,2011-02-20,10.000
544455,2011-02-20,56.300
544456,2011-02-20,27.700
544459,2011-02-20,137.700
544460,2011-02-20,30.150
544461,2011-02-20,85.340
544462,2011-02-20,43.900
544463,2011-02-20,71.550
544464,2011-02-20,12.400
544465,2011-02-20,25.250
544466,2011-02-20,55.900
544467,2011-02-20,30.500
544471,2011-02-21,76.200
544475,2011-02-21,45.000
544476,2011-02-21,31.850
544477,2011-02-21,73.440
544481,2011-02-21,26.000
544484,2011-02-21,275.460
544485,2011-02-21,26.150
544556,2011-02-21,9.900
544565,2011-02-21,25.350
544568,2011-02-21,191.510
544569,2011-02-21,96.140
544571,2011-02-21,40.440
544572,2011-02-21,7.800
544582,2011-02-21,46.000
544586,2011-02-21,176.760
544591,2011-02-21,124.100
544592,2011-02-21,22.750
544596,2011-02-21,39.700
544597,2011-02-21,22.150
544598,2011-02-21,121.600
544599,2011-02-21,216.640
544600,2011-02-22,63.600
544601,2011-02-22,147.960
544602,2011-02-22,45.480
544606,2011-02-22,165.000
544607,2011-02-22,47.400
544610,2011-02-22,36.800
544634,2011-02-22,56.980
544637,2011-02-22,20.400
544643,2011-02-22,93.900
544645,2011-02-22,92.100
544646,2011-02-22,22.650
544647,2011-02-22,78.940
544650,2011-02-22,4.670
544651,2011-02-22,235.140
544652,2011-02-22,102.000
544654,2011-02-22,0.840
544656,2011-02-22,82.520
544657,2011-02-22,135.950
544658,2011-02-22,126.900
544659,2011-02-22,40.450
544660,2011-02-22,136.250
544661,2011-02-22,70.060
544662,2011-02-22,5.100
544663,2011-02-22,104.400
544664,2011-02-22,62.160
544666,2011-02-22,41.620
544667,2011-02-22,727.740
544670,2011-02-22,67.300
544673,2011-02-22,141.150
544675,2011-02-22,12.500
544676,2011-02-22,29.380
544677,2011-02-22,48.750
544678,2011-02-22,33.850
544681,2011-02-22,208.950
544684,2011-02-22,379.330
544685,2011-02-22,102.840
544687,2011-02-22,17.000
544688,2011-02-23,47.700
544689,2011-02-23,223.200
544691,2011-02-23,98.500
544692,2011-02-23,144.180
544694,2011-02-23,31.420
544695,2011-02-23,39.300
544697,2011-02-23,39.800
544701,2011-02-23,162.090
544702,2011-02-23,84.000
544717,2011-02-23,25.000
544749,2011-02-23,17.700
544754,2011-02-23,20.400
544766,2011-02-23,26.890
544767,2011-02-23,58.860
544768,2011-02-23,40.970
544770,2011-02-23,13.140
544771,2011-02-23,31.920
544772,2011-02-23,51.780
544774,2011-02-23,60.780
544776,2011-02-23,602.280
544777,2011-02-23,3.350
544778,2011-02-23,63.100
544788,2011-02-23,79.040
544790,2011-02-23,86.590
544791,2011-02-23,65.400
544792,2011-02-23,267.960
544794,2011-02-23,207.500
544795,2011-02-23,66.340
544796,2011-02-23,97.700
544798,2011-02-23,17.850
544800,2011-02-23,37.350
544801,2011-02-23,51.900
544802,2011-02-23,65.800
544803,2011-02-23,2.950
544804,2011-02-23,20.400
544806,2011-02-23,12.290
544809,2011-02-23,8.500
544810,2011-02-23,19.800
544812,2011-02-23,211.050
544813,2011-02-23,6.700
544815,2011-02-23,20.040
544819,2011-02-23,7.590
544822,2011-02-24,15.300
544823,2011-02-24,129.500
544824,2011-02-24,387.860
544825,2011-02-24,11.700
544833,2011-02-24,104.060
544835,2011-02-24,57.500
544836,2011-02-24,46.330
544837,2011-02-24,24.130
544839,2011-02-24,46.300
544846,2011-02-24,25.250
544885,2011-02-24,44.200
544887,2011-02-24,53.100
544888,2011-02-24,92.250
544892,2011-02-24,4.950
544893,2011-02-24,83.100
544894,2011-02-24,37.500
544895,2011-02-24,17.700
544899,2011-02-24,21.540
544900,2011-02-24,17.700
544903,2011-02-24,51.600
544904,2011-02-24,96.350
544905,2011-02-24,15.900
544906,2011-02-24,82.200
544907,2011-02-24,78.900
544908,2011-02-24,53.100
544909,2011-02-24,427.600
544910,2011-02-24,144.500
544911,2011-02-24,49.400
544912,2011-02-24,17.000
544913,2011-02-24,1.250
544914,2011-02-24,93.000
544915,2011-02-24,37.800
544916,2011-02-24,26.650
544917,2011-02-24,10.500
544918,2011-02-24,68.700
544919,2011-02-24,16.500
544920,2011-02-24,15.900
544921,2011-02-24,27.000
544922,2011-02-24,14.850
544924,2011-02-24,35.400
544925,2011-02-24,58.500
544926,2011-02-24,40.700
544928,2011-02-24,162.990
544929,2011-02-24,59.400
544930,2011-02-24,34.850
544934,2011-02-25,64.650
544935,2011-02-25,52.350
544937,2011-02-25,56.880
544938,2011-02-25,75.000
544939,2011-02-25,30.000
544940,2011-02-25,45.600
544942,2011-02-25,5.040
544943,2011-02-25,100.200
544944,2011-02-25,46.500
544945,2011-02-25,98.280
544968,2011-02-25,12.600
544969,2011-02-25,63.900
544970,2011-02-25,32.850
544998,2011-02-25,60.700
545001,2011-02-25,53.700
545002,2011-02-25,209.880
545004,2011-02-25,48.900
545011,2011-02-25,2.950
545013,2011-02-25,20.580
545014,2011-02-25,60.600
545016,2011-02-25,15.000
545019,2011-02-25,103.680
545020,2011-02-25,17.700
545021,2011-02-25,82.050
545022,2011-02-25,66.800
545023,2011-02-25,119.500
545025,2011-02-25,106.190
545027,2011-02-25,102.100
545028,2011-02-25,50.150
545030,2011-02-25,237.000
545031,2011-02-25,62.550
545036,2011-02-25,17.000
545037,2011-02-27,15.900
545038,2011-02-27,3.350
545039,2011-02-27,10.950
545041,2011-02-27,122.400
545042,2011-02-27,102.000
545043,2011-02-27,18.400
545044,2011-02-27,30.000
545045,2011-02-27,131.600
545046,2011-02-27,14.850
545048,2011-02-27,55.000
545049,2011-02-27,7.800
545050,2011-02-27,48.670
545052,2011-02-27,52.500
545053,2011-02-27,41.000
545054,2011-02-27,86.130
545055,2011-02-27,6.600
545056,2011-02-27,68.500
545057,2011-02-27,35.400
545058,2011-02-27,85.950
545059,2011-02-27,20.900
545060,2011-02-27,26.810
545062,2011-02-27,41.900
545063,2011-02-27,10.200
545064,2011-02-27,37.400
545066,2011-02-27,12.100
545067,2011-02-27,23.850
545071,2011-02-27,18.400
545073,2011-02-28,51.300
545075,2011-02-28,32.000
545076,2011-02-28,10.500
545078,2011-02-28,106.200
545079,2011-02-28,21.650
545080,2011-02-28,56.980
545081,2011-02-28,78.550
545082,2011-02-28,72.100
545083,2011-02-28,47.550
545085,2011-02-28,109.700
545148,2011-02-28,30.000
545149,2011-02-28,72.500
545150,2011-02-28,101.150
545152,2011-02-28,30.600
545153,2011-02-28,18.250
545154,2011-02-28,47.400
545155,2011-02-28,4.650
545157,2011-02-28,17.700
545162,2011-02-28,29.100
545163,2011-02-28,9.900
545164,2011-02-28,28.000
545165,2011-02-28,7.950
545166,2011-02-28,36.000
545170,2011-02-28,1.950
545182,2011-02-28,12.210
545183,2011-02-28,14.850
545184,2011-02-28,19.900
545185,2011-02-28,79.200
545186,2011-02-28,21.400
545188,2011-02-28,145.130
545190,2011-02-28,15.000
545213,2011-02-28,26.100
545214,2011-02-28,32.400
545215,2011-02-28,228.270
545216,2011-02-28,109.740
545217,2011-02-28,108.260
545218,2011-02-28,119.400
545221,2011-03-01,114.900
545222,2011-03-01,97.200
545224,2011-03-01,52.350
545225,2011-03-01,55.800
545229,2011-03-01,17.700
545230,2011-03-01,8.290
545231,2011-03-01,53.160
545232,2011-03-01,142.450
545234,2011-03-01,19.800
545237,2011-03-01,17.000
545238,2011-03-01,35.040
545276,2011-03-01,4.950
545279,2011-03-01,10.200
545288,2011-03-01,262.060
545289,2011-03-01,56.300
545290,2011-03-01,41.650
545294,2011-03-01,31.140
545300,2011-03-01,64.080
545302,2011-03-01,51.700
545303,2011-03-01,50.700
545304,2011-03-01,114.700
545305,2011-03-01,33.900
545306,2011-03-01,4.950
545308,2011-03-01,12.050
545310,2011-03-01,2.550
545311,2011-03-01,20.400
545312,2011-03-01,35.610
545313,2011-03-01,2.950
545315,2011-03-01,92.960
545316,2011-03-01,43.960
545317,2011-03-01,75.410
545318,2011-03-01,60.000
545321,2011-03-01,10.200
545322,2011-03-01,43.100
545324,2011-03-01,32.560
545325,2011-03-01,152.640
545327,2011-03-01,76.150
545328,2011-03-01,15.000
545333,2011-03-01,204.900
545334,2011-03-01,19.700
545338,2011-03-01,46.800
545339,2011-03-02,17.400
545340,2011-03-02,100.800
545342,2011-03-02,35.400
545343,2011-03-02,32.000
545344,2011-03-02,15.000
545345,2011-03-02,34.900
545346,2011-03-02,11.900
545349,2011-03-02,15.450
545377,2011-03-02,9.220
545398,2011-03-02,10.500
545400,2011-03-02,60.420
545408,2011-03-02,77.400
545410,2011-03-02,15.000
545411,2011-03-02,37.500
545412,2011-03-02,202.500
545415,2011-03-02,40.900
545416,2011-03-02,69.570
545417,2011-03-02,79.520
545418,2011-03-02,85.000
545419,2011-03-02,67.500
545423,2011-03-02,66.800
545425,2011-03-02,15.030
545427,2011-03-02,9.950
545428,2011-03-02,24.900
545429,2011-03-02,15.180
545430,2011-03-02,103.400
545441,2011-03-02,12.250
545445,2011-03-02,124.900
545447,2011-03-02,184.600
545459,2011-03-02,5.900
545460,2011-03-02,48.280
545462,2011-03-03,55.080
545464,2011-03-03,160.860
545465,2011-03-03,94.200
545468,2011-03-03,129.430
545469,2011-03-03,71.200
545470,2011-03-03,8.850
545471,2011-03-03,34.400
545474,2011-03-03,70.200
545477,2011-03-03,5.950
545503,2011-03-03,25.100
545512,2011-03-03,25.500
545514,2011-03-03,6.800
545518,2011-03-03,19.800
545522,2011-03-03,15.000
545523,2011-03-03,35.400
545526,2011-03-03,8.700
545530,2011-03-03,260.000
545534,2011-03-03,29.500
545535,2011-03-03,60.000
545543,2011-03-03,203.150
545544,2011-03-03,74.400
545545,2011-03-03,52.440
545555,2011-03-03,5.900
545558,2011-03-03,20.160
545559,2011-03-03,16.600
545568,2011-03-03,161.810
545571,2011-03-03,71.900
545574,2011-03-03,11.500
545575,2011-03-03,63.780
545577,2011-03-03,7.500
545578,2011-03-03,16.500
545581,2011-03-04,19.900
545582,2011-03-04,351.200
545584,2011-03-04,7.950
545586,2011-03-04,3.330
545587,2011-03-04,19.980
545588,2011-03-04,15.000
545589,2011-03-04,45.000
545590,2011-03-04,25.200
545591,2011-03-04,36.000
545592,2011-03-04,82.350
545595,2011-03-04,19.100
545596,2011-03-04,33.100
545597,2011-03-04,2.950
545601,2011-03-04,67.950
545602,2011-03-04,31.550
545635,2011-03-04,57.600
545636,2011-03-04,124.450
545637,2011-03-04,90.060
545638,2011-03-04,2.900
545644,2011-03-04,728.800
545646,2011-03-04,3.800
545648,2011-03-04,16.500
545649,2011-03-04,33.170
545652,2011-03-04,30.900
545653,2011-03-04,117.900
545655,2011-03-04,8.840
545656,2011-03-04,33.000
545658,2011-03-04,31.780
545659,2011-03-04,15.000
545660,2011-03-04,10.640
545661,2011-03-04,90.750
545662,2011-03-04,61.200
545663,2011-03-04,28.250
545665,2011-03-04,10.200
545667,2011-03-04,115.130
545681,2011-03-06,177.900
545682,2011-03-06,10.890
545683,2011-03-06,11.650
545684,2011-03-06,113.000
545685,2011-03-06,5.220
545687,2011-03-06,119.890
545688,2011-03-06,43.450
545690,2011-03-06,58.500
545691,2011-03-06,11.800
545692,2011-03-06,122.400
545693,2011-03-06,215.520
545694,2011-03-06,120.000
545695,2011-03-06,29.630
545696,2011-03-06,23.800
545697,2011-03-06,29.300
545698,2011-03-06,196.650
545699,2011-03-06,11.600
545700,2011-03-06,36.200
545701,2011-03-06,331.700
545702,2011-03-06,26.270
545704,2011-03-07,47.500
545705,2011-03-07,15.000
545707,2011-03-07,486.400
545710,2011-03-07,39.900
545711,2011-03-07,50.700
545712,2011-03-07,23.600
545713,2011-03-07,732.540
545714,2011-03-07,159.410
545715,2011-03-07,119.050
545716,2011-03-07,63.830
545717,2011-03-07,38.960
545719,2011-03-07,217.200
545721,2011-03-07,21.550
545738,2011-03-07,30.600
545748,2011-03-07,126.720
545752,2011-03-07,310.320
545759,2011-03-07,278.500
545764,2011-03-07,67.000
545797,2011-03-07,76.050
545812,2011-03-07,92.600
545815,2011-03-07,34.800
545821,2011-03-07,37.200
545826,2011-03-07,35.280
545830,2011-03-07,59.880
545835,2011-03-07,11.900
545838,2011-03-07,4.850
545842,2011-03-07,107.650
545851,2011-03-07,4.950
545853,2011-03-07,32.700
545854,2011-03-07,39.000
545855,2011-03-07,85.500
545856,2011-03-07,29.700
545859,2011-03-07,10.500
545868,2011-03-07,40.100
545869,2011-03-07,5.040
545871,2011-03-07,25.500
545872,2011-03-07,64.200
545873,2011-03-07,34.750
545883,2011-03-07,40.700
545888,2011-03-07,50.400
545889,2011-03-07,45.000
545890,2011-03-07,37.750
545894,2011-03-07,8.850
545895,2011-03-07,131.540
545897,2011-03-07,237.720
545898,2011-03-07,20.400
545899,2011-03-07,15.150
545901,2011-03-07,91.680
545904,2011-03-08,11.600
545905,2011-03-08,17.700
545906,2011-03-08,128.900
545907,2011-03-08,73.200
545908,2011-03-08,82.950
545909,2011-03-08,85.190
545910,2011-03-08,59.160
545912,2011-03-08,17.700
545913,2011-03-08,13.200
545914,2011-03-08,191.000
545915,2011-03-08,30.000
545928,2011-03-08,64.630
545933,2011-03-08,76.050
545945,2011-03-08,8.350
545978,2011-03-08,113.540
545979,2011-03-08,8.500
545980,2011-03-08,27.830
545987,2011-03-08,20.340
545991,2011-03-08,19.820
545995,2011-03-08,93.950
545996,2011-03-08,66.050
545998,2011-03-08,146.350
545999,2011-03-08,239.320
546000,2011-03-08,15.000
546003,2011-03-08,57.630
546005,2011-03-08,130.680
546007,2011-03-08,328.060
546008,2011-03-08,107.440
546009,2011-03-08,109.760
546013,2011-03-08,42.000
546015,2011-03-08,63.780
546017,2011-03-08,103.740
546019,2011-03-08,5.850
546028,2011-03-09,72.000
546029,2011-03-09,17.700
546032,2011-03-09,17.850
546035,2011-03-09,7.950
546036,2011-03-09,118.500
546038,2011-03-09,8.950
546062,2011-03-09,26.250
546067,2011-03-09,387.600
546079,2011-03-09,26.900
546082,2011-03-09,150.000
546083,2011-03-09,10.080
546084,2011-03-09,28.300
546087,2011-03-09,18.000
546088,2011-03-09,17.000
546089,2011-03-09,12.200
546092,2011-03-09,15.800
546096,2011-03-09,79.600
546100,2011-03-09,113.150
546104,2011-03-09,18.700
546105,2011-03-09,22.040
546107,2011-03-09,46.490
546108,2011-03-09,64.140
546109,2011-03-09,16.950
546111,2011-03-09,28.800
546113,2011-03-09,15.700
546115,2011-03-09,32.600
546116,2011-03-09,139.200
546117,2011-03-09,141.930
546118,2011-03-09,296.400
546119,2011-03-09,19.500
546121,2011-03-09,17.250
546122,2011-03-09,19.470
546127,2011-03-09,120.000
546133,2011-03-09,154.440
546136,2011-03-09,178.900
546155,2011-03-10,60.900
546156,2011-03-10,78.200
546158,2011-03-10,57.900
546159,2011-03-10,26.000
546160,2011-03-10,239.700
546163,2011-03-10,13.700
546164,2011-03-10,70.800
546165,2011-03-10,67.400
546171,2011-03-10,17.400
546182,2011-03-10,85.400
546189,2011-03-10,34.500
546215,2011-03-10,7.800
546218,2011-03-10,14.150
546220,2011-03-10,33.100
546223,2011-03-10,145.800
546230,2011-03-10,45.300
546235,2011-03-10,4.200
546237,2011-03-10,34.800
